address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
"2763 Murtha Dr,",960,1,,3,1955,San Jose,34,"5,040",698,Single Family Home,5,4,NR,26-Jul-18,670000,CA,95127
"2758 Gilham Ct,","1,991",2,1,3,2004,San Jose,44,"3,256",542,Single Family Home,7,8,4,30-Aug-18,1080000,CA,95148
"2751 Grandview Dr,","1,590",2,,4,1969,San Jose,34,"6,000",642,Single Family Home,3,6,1,11-Oct-18,1020000,CA,95133
"275 N Creek Dr,","2,347",3,,5,1978,San Jose,,"6,160",456,Single Family Home,6,6,8,8-Nov-18,1070000,CA,95139
"2748 Ashley Ct,","3,150",4,,4,1999,San Jose,73,"7,808",619,Single Family Home,6,9,10,25-Jun-18,1950000,CA,95135
"2747 Klein Rd,","2,221",2,1,4,1979,San Jose,37,"8,050",612,Single Family Home,5,8,10,21-Sep-18,1360000,CA,95148
"2743 Custer Dr,","2,070",3,,4,1954,San Jose,104,"7,315",700,Single Family Home,5,7,8,3-Aug-18,1450000,CA,95124
"2741 Buena View Ct,","1,216",2,,3,1988,San Jose,31,796,724,Condo/Townhome/Row Home/Co-Op,6,4,10,23-Jul-18,880000,CA,95121
"2740 Longford Dr,","1,643",2,,5,1964,San Jose,39,"6,000",663,Single Family Home,5,7,10,20-Aug-18,1090000,CA,95132
"2738 Norita Ct,","1,168",1,1,2,1984,San Jose,41,"2,650",470,Condo/Townhome/Row Home/Co-Op,4,4,NR,13-Jun-18,548888,CA,95127
"2731 Viterbo Ct Unit 1,","1,452",4,,3,2016,San Jose,78,435,539,Condo/Townhome/Row Home/Co-Op,3,6,9,28-Aug-18,782000,CA,95111
"2722 Forino Ln Unit 2,","1,303",3,,2,2016,San Jose,126,435,690,Condo/Townhome/Row Home/Co-Op,3,6,9,20-Jul-18,899000,CA,95111
"2721 Hill Vista Ct,","2,756",3,1,5,2000,San Jose,73,"6,969",490,Single Family Home,5,8,10,20-Aug-18,1350000,CA,95148
"272 Tradewinds Ct Apt 1,",810,1,,2,1970,San Jose,83,"1,750",580,Condo/Townhome/Row Home/Co-Op,4,8,6,2-Aug-18,470000,CA,95123
"272 Rhodes Ct,","1,787",1,1,3,1925,San Jose,34,"5,904",783,Single Family Home,4,3,7,11-Jun-18,1400000,CA,95126
"2710 Plaza Americas,","1,406",2,,3,1967,San Jose,27,0.23,747,Single Family Home,10,6,10,27-Jun-18,1050000,CA,95132
"271 Kaybe Ct,","1,146",1,1,3,1975,San Jose,28,"6,050",742,Single Family Home,6,6,8,29-Aug-18,850000,CA,95139
"271 Cresta Vista Way,","2,312",2,,3,1968,San Jose,,"6,120",458,Single Family Home,8,7,8,10-Aug-18,1060000,CA,95119
"2707 Corde Terra Cir,","1,650",2,1,3,2007,San Jose,29,"1,456",484,Single Family Home,6,6,2,24-Aug-18,799000,CA,95111
"270 Umbarger Rd,","1,040",2,,3,1993,San Jose,146,,188,Mfd/Mobile Home,6,6,5,15-Jun-18,195000,CA,95111
"2693 Orinda Dr,","2,210",3,,4,1965,San Jose,,"5,000",638,Single Family Home,8,4,8,25-Sep-18,1410000,CA,95121
"2691 Villa Cortona Way,","1,888",4,,4,2005,San Jose,,"1,145",471,Condo/Townhome/Row Home/Co-Op,5,6,6,29-Oct-18,890000,CA,95125
"269 S 15th St,","2,632",,,,1910,San Jose,,"6,400",779,Multi-Family Home,3,NR,3,19-Sep-18,2050000,CA,95112
"2680 Flint Ave,","2,112",2,1,4,1969,San Jose,88,"6,930",521,Single Family Home,5,8,10,23-Jul-18,1100000,CA,95148
"2678 Villa Cortona Way,","1,963",4,,3,2005,San Jose,,"1,213",468,Condo/Townhome/Row Home/Co-Op,5,6,6,12-Nov-18,918988,CA,95125
"2673 Paganini Ave,","1,120",1,1,3,1961,San Jose,36,"5,870",714,Single Family Home,3,4,4,14-Sep-18,800000,CA,95122
"2668 Somerset Park Cir,",677,1,,1,1988,San Jose,19,"1,711",746,Condo/Townhome/Row Home/Co-Op,5,7,10,31-Jul-18,505000,CA,95132
"2664 Senter Rd Apt 230,","1,026",2,,2,1989,San Jose,37,"1,026",595,Condo/Townhome/Row Home/Co-Op,6,6,5,6-Jul-18,610000,CA,95111
"2664 Senter Rd Apt 118,","1,020",2,,2,1989,San Jose,59,"1,020",549,Condo/Townhome/Row Home/Co-Op,6,6,6,20-Sep-18,560000,CA,95111
"2663 Turturici Way,","4,512",5,,4,2015,San Jose,62,0.47,514,Single Family Home,9,9,10,20-Jun-18,2317000,CA,95135
"2660-2662 Sturla Dr,","2,857",,,6,1979,San Jose,44,,462,Multi-Family Home,5,8,10,21-Jun-18,1320000,CA,95148
"2660 Sturla Dr,","2,857",,,,1979,San Jose,54,"6,832",462,Multi-Family Home,5,8,10,21-Jun-18,1320000,CA,95148
"2646 Gerald Way,","2,147",2,,3,1958,San Jose,,"8,800",884,Single Family Home,7,6,6,5-Sep-18,1898000,CA,95125
"2634 Meridian Ave,","1,678",2,1,4,1961,San Jose,49,"6,649",676,Single Family Home,7,6,6,15-Jun-18,1135000,CA,95124
"2631 Yerba Vista Ct # 325,",843,2,,2,1988,San Jose,50,"1,222",765,Condo/Townhome/Row Home/Co-Op,6,4,8,25-Jun-18,645000,CA,95121
"263 Sposito Cir,","1,442",2,,3,1971,San Jose,36,"5,600",673,Single Family Home,6,4,5,13-Sep-18,970000,CA,95136
"263 Clearpark Cir,","1,442",2,,3,1971,San Jose,41,"5,500",596,Single Family Home,6,4,NR,20-Jul-18,860000,CA,95136
"2628 Flagstone Dr,","1,712",2,,3,1974,San Jose,27,"6,270",818,Single Family Home,5,7,10,11-Jun-18,1400000,CA,95132
"2623 Yerba Vista Ct,","1,216",2,,3,1988,San Jose,,766,637,Condo/Townhome/Row Home/Co-Op,6,4,8,28-Sep-18,775000,CA,95121
"2612 Aborn Rd,","1,296",2,,3,1965,San Jose,68,"6,000",598,Single Family Home,8,4,8,10-Sep-18,775000,CA,95121
"2610 Mabury Sq,","1,746",3,,4,1979,San Jose,60,"3,876",527,Single Family Home,7,6,1,18-Sep-18,920000,CA,95133
"2610 Hill Park Dr,","1,860",2,,4,1963,San Jose,84,"8,400",780,Single Family Home,6,7,8,22-Aug-18,1450000,CA,95124
"2609 Mozart Ave,","1,043",1,,3,1960,San Jose,,"5,000",753,Single Family Home,3,4,4,7-Aug-18,785000,CA,95122
"2605 Baton Rouge Dr Unit 1,","1,809",3,1,3,2013,San Jose,33,435,608,Condo/Townhome/Row Home/Co-Op,7,6,1,17-Sep-18,1100000,CA,95133
"2600 Senter Rd,","1,120",2,,2,1979,San Jose,109,,205,Mfd/Mobile Home,6,9,5,18-Jun-18,229400,CA,95111
"2591 Pantalis Dr,","2,009",3,,4,1972,San Jose,58,"6,000",641,Single Family Home,5,7,10,27-Jul-18,1287000,CA,95132
"259 Oronsay Way,","2,256",2,1,4,1974,San Jose,39,"6,909",510,Single Family Home,5,7,8,24-Jun-18,1150000,CA,95119
"259 N Capitol Ave Unit 186,",955,2,,2,1977,San Jose,38,"1,742",555,Condo/Townhome/Row Home/Co-Op,4,4,NR,26-Jul-18,530000,CA,95127
"259 N Capitol Ave Unit 110,",955,2,,2,1977,San Jose,28,"1,742",518,Condo/Townhome/Row Home/Co-Op,4,4,NR,13-Jul-18,495000,CA,95127
"2580 Senter Rd Spc 591,","1,260",2,,2,1971,San Jose,54,,166,Mfd/Mobile Home,6,7,2,28-Aug-18,209000,CA,95111
"2580 Senter Rd Spc 584,","1,340",2,,3,1991,San Jose,60,,187,Mfd/Mobile Home,6,7,2,20-Aug-18,250000,CA,95111
"2580 Senter Rd Spc 462,",720,1,,2,1975,San Jose,1,,201,Mfd/Mobile Home,6,7,2,3-Oct-18,145000,CA,95111
"2575 Horace Ave,","1,962",3,,4,1956,San Jose,11,"6,100",765,Single Family Home,6,7,8,30-Jul-18,1500000,CA,95124
"2548 Amaryl Ct,","1,125",2,,4,1970,San Jose,39,"6,000",769,Single Family Home,5,7,10,6-Jul-18,865000,CA,95132
"2544 Glenrio Dr,","2,132",4,,4,1965,San Jose,41,"5,824",535,Single Family Home,8,4,8,11-Jun-18,1140000,CA,95121
"2538 Brahms Ave,","1,613",3,,4,1981,San Jose,,"4,050",530,Single Family Home,1,4,4,18-Oct-18,855000,CA,95122
"252 Sunnyslope Ave,","1,392",1,,3,1959,San Jose,,"6,750",521,Single Family Home,4,4,NR,11-Oct-18,725000,CA,95127
"252 Coffeeberry Dr,","2,387",3,,5,1999,San Jose,84,"4,988",582,Single Family Home,7,8,2,21-Aug-18,1390000,CA,95123
"2515 Lodi Ln,","2,326",2,1,5,1961,San Jose,37,"7,020",744,Single Family Home,9,6,6,29-Jun-18,1730000,CA,95124
"2511 Brownstone Ct,","1,000",2,,3,1977,San Jose,,"8,066",710,Single Family Home,3,4,4,5-Nov-18,710000,CA,95122
"25 S 3rd St Unit 413,",704,1,,1,2007,San Jose,25,704,793,Condo/Townhome/Row Home/Co-Op,3,NR,7,21-Sep-18,558000,CA,95113
"25 Park Village Pl,","2,922",2,1,4,1979,San Jose,60,0.32,342,Single Family Home,6,4,9,3-Jul-18,1000000,CA,95136
"25 Lincoln Ave,",396,1,,1,1920,San Jose,115,"7,069","2,197",Single Family Home,NR,9,9,31-Jul-18,870000,CA,95126
"2496 Autumnvale Ave,","1,771",3,1,3,2008,San Jose,37,"1,670",683,Condo/Townhome/Row Home/Co-Op,10,6,NR,13-Jul-18,1210000,CA,95131
"2489 Lost Oaks Dr,","1,300",2,,3,1959,San Jose,54,"6,510",942,Single Family Home,9,8,NR,21-Sep-18,1225000,CA,95124
"2481 Parquet Ct,","2,639",2,1,4,1965,San Jose,51,"7,800",627,Single Family Home,6,7,8,14-Sep-18,1655000,CA,95124
"248 Montalcino Cir,","1,856",3,1,3,2016,San Jose,41,"1,069",512,Condo/Townhome/Row Home/Co-Op,3,6,NR,18-Jul-18,950000,CA,95111
"248 Beegum Way,","1,400",2,,4,1963,San Jose,,"5,000",668,Single Family Home,5,7,6,25-Oct-18,935000,CA,95123
"2473 Foxdale Dr,","1,289",2,,3,1968,San Jose,,"5,500",289,Single Family Home,3,4,4,15-Jun-18,372500,CA,95122
"247 N Capitol Ave Unit 187,",777,1,,1,1977,San Jose,28,"1,742",437,Condo/Townhome/Row Home/Co-Op,4,4,NR,23-Oct-18,339888,CA,95127
"2469 La Mirada Dr,","1,927",2,,3,1959,San Jose,37,"6,549",817,Single Family Home,9,6,6,13-Jul-18,1575000,CA,95125
"2463 Kimpton Ct,",720,1,,1,1985,San Jose,17,992,715,Condo/Townhome/Row Home/Co-Op,7,6,1,24-Jul-18,515000,CA,95133
"246 Kentdale Pl,","1,581",3,,4,2005,San Jose,,"1,581",706,Condo/Townhome/Row Home/Co-Op,4,NR,7,17-Jul-18,1116000,CA,95126
"2451 Azevedo Ct,","2,621",2,1,3,2006,San Jose,26,"1,839",458,Single Family Home,7,9,NR,31-Jul-18,1200000,CA,95125
"245 Sunnyslope Ave,","1,520",1,,3,1959,San Jose,65,"6,750",460,Single Family Home,4,4,NR,10-Sep-18,699000,CA,95127
"244 Chalet Ave,","1,209",2,,4,1959,San Jose,27,"7,440",669,Single Family Home,4,4,NR,29-Aug-18,809000,CA,95127
"2439 Booksin Ave,","1,783",2,,4,1965,San Jose,48,"6,180",828,Single Family Home,7,6,6,31-Jul-18,1476333,CA,95125
"2435 Lansford Ave,","1,501",2,,3,1948,San Jose,48,"7,965",949,Single Family Home,7,6,6,3-Jul-18,1425000,CA,95125
"2425 Whitethorne Dr,","2,008",2,1,3,1961,San Jose,42,"6,480",667,Single Family Home,6,5,5,10-Jul-18,1340000,CA,95128
"2422 Glen Fox Ct,","2,533",3,,5,1984,San Jose,96,0.25,415,Single Family Home,5,4,4,10-Aug-18,1050000,CA,95148
"2416 Pebble Beach Ct,","1,970",3,,4,1960,San Jose,76,"7,008",607,Single Family Home,5,6,6,7-Aug-18,1195000,CA,95125
"2415 Cory Ave,","1,040",1,,3,1950,San Jose,36,"7,198","1,043",Single Family Home,4,6,7,27-Jul-18,1085000,CA,95128
"2412 Homewood Dr,","1,200",1,,3,1950,San Jose,,"6,968","1,313",Single Family Home,4,6,7,18-Oct-18,1575000,CA,95128
"2410 Sequester Ct,",979,2,,2,1983,San Jose,40,436,628,Condo/Townhome/Row Home/Co-Op,7,6,9,19-Jun-18,615000,CA,95133
"241 Coy Dr,","1,880",3,,4,1989,San Jose,70,"4,187",548,Single Family Home,4,8,8,5-Sep-18,1030000,CA,95123
"2409 Apsis Ave,","1,539",2,,3,1979,San Jose,1,"4,700",741,Single Family Home,7,7,8,11-Sep-18,1140000,CA,95124
"2407 La Terrace Cir,",995,2,,2,1985,San Jose,82,435,668,Condo/Townhome/Row Home/Co-Op,4,6,8,8-Aug-18,665000,CA,95123
"2401 Fernwood Ave,","1,134",1,,3,1950,San Jose,33,"9,180","1,111",Single Family Home,4,6,7,31-Jul-18,1260000,CA,95128
"240 Bayview Ave,","2,315",2,1,3,1951,San Jose,29,0.24,475,Single Family Home,5,4,NR,14-Sep-18,1100000,CA,95127
"24 Torregata Loop,",850,2,,2,1993,San Jose,59,871,824,Condo/Townhome/Row Home/Co-Op,5,6,8,10-Aug-18,700000,CA,95134
"2380 Rupert Dr,","2,306",2,1,4,1976,San Jose,42,"6,882",633,Single Family Home,7,7,8,24-Jul-18,1460000,CA,95124
"238 Grey Ghost Ave,","1,732",3,,4,1963,San Jose,49,"6,077",419,Single Family Home,3,4,8,26-Sep-18,725000,CA,95111
"2375 Antelope Dr,","1,199",2,,3,1972,San Jose,,"1,540",584,Condo/Townhome/Row Home/Co-Op,7,6,9,11-Oct-18,700000,CA,95133
"2364 Sapwood Way,","1,042",1,1,2,1972,San Jose,48,"1,540",725,Condo/Townhome/Row Home/Co-Op,7,6,9,3-Jul-18,755000,CA,95133
"235 Copco Ln,","1,367",2,,3,1966,San Jose,64,"6,100",725,Single Family Home,5,7,5,29-Jun-18,991000,CA,95123
"2344 Palmira Way,","1,680",2,1,4,1965,San Jose,19,"5,665",542,Single Family Home,1,4,4,18-Jun-18,910000,CA,95122
"2335 Woodland Ave,","1,134",1,,3,1950,San Jose,16,"5,720","1,155",Single Family Home,4,6,7,13-Jun-18,1310000,CA,95128
"2326 Saidel Dr Apt 4,",798,1,,2,1973,San Jose,34,"2,580",752,Condo/Townhome/Row Home/Co-Op,7,7,8,25-Jul-18,600000,CA,95124
"2326 Cherry Ave,","1,091",1,,3,1951,San Jose,43,"6,250","1,013",Single Family Home,9,6,6,8-Aug-18,1105000,CA,95125
"2324 La Terrace Cir,","1,138",2,,2,1985,San Jose,61,435,615,Condo/Townhome/Row Home/Co-Op,4,6,NR,23-Jul-18,700000,CA,95123
"232 Bayliss Dr,","2,347",3,,5,1978,San Jose,76,"6,554",475,Single Family Home,6,6,8,12-Sep-18,1115000,CA,95139
"2311 Sunny Vista Dr,",834,1,,2,1950,San Jose,52,"5,841","1,409",Single Family Home,4,6,7,15-Jun-18,1175000,CA,95128
"2310 Elkhorn Ct,","2,598",3,1,5,1976,San Jose,69,"6,000",585,Single Family Home,9,6,6,23-Jul-18,1520000,CA,95125
"2307 Amador Dr,","1,094",2,,3,1969,San Jose,29,"5,000",772,Single Family Home,3,4,4,19-Jul-18,845000,CA,95122
"2303 Cory Ave,","1,420",2,,3,1950,San Jose,36,"6,944",965,Single Family Home,4,6,7,17-Aug-18,1370000,CA,95128
"2295 Gundersen Dr,","3,807",3,,4,1963,San Jose,,0.38,709,Single Family Home,9,6,6,29-Oct-18,2700000,CA,95125
"2285 Cottle Ave,","1,869",2,,3,1954,San Jose,,"7,250",765,Single Family Home,9,6,6,18-Oct-18,1430000,CA,95125
"2284 Maywood Ave,",980,1,,2,1941,San Jose,,"7,701","1,020",Single Family Home,5,5,6,31-Jul-18,1000000,CA,95128
"2284 Freya Dr,","1,431",3,,3,1985,San Jose,,"2,935",590,Single Family Home,8,8,10,8-Nov-18,845000,CA,95148
"2271 Lansford Ave,","1,152",1,,3,1947,San Jose,29,"7,965","1,042",Single Family Home,9,6,6,31-Aug-18,1200000,CA,95125
"227 S Sunset Ave,","1,606",,,,1925,San Jose,48,"7,500",202,Multi-Family Home,3,2,NR,3-Oct-18,325000,CA,95116
"2268 Warfield Way Unit D,","1,125",1,1,3,1979,San Jose,32,"1,066",530,Condo/Townhome/Row Home/Co-Op,6,7,2,13-Aug-18,596000,CA,95122
"2258 Lusardi Dr,","1,608",2,1,4,1985,San Jose,57,"3,165",622,Single Family Home,8,8,10,8-Aug-18,1000000,CA,95148
"2251 Warfield Way Unit A,",885,1,,2,1979,San Jose,,"1,012",616,Condo/Townhome/Row Home/Co-Op,6,7,2,6-Nov-18,545000,CA,95122
"224 S 19th St,","1,220",1,,2,1948,San Jose,11,"7,800",697,Single Family Home,3,NR,4,20-Jul-18,850000,CA,95116
"224 Bellerose Dr,","1,705",3,,3,1947,San Jose,48,"9,825",827,Single Family Home,4,5,5,11-Jun-18,1409800,CA,95128
"2234 Alexian Dr,",976,2,,2,1985,San Jose,42,"2,825",517,Condo/Townhome/Row Home/Co-Op,6,4,NR,13-Jul-18,505000,CA,95116
"2222 Coronet Dr,","2,822",4,,4,1959,San Jose,56,0.27,638,Single Family Home,10,8,9,31-Jul-18,1800000,CA,95124
"2222 Alexian Dr,",976,2,,2,1985,San Jose,,"2,825",512,Condo/Townhome/Row Home/Co-Op,6,4,NR,5-Nov-18,500000,CA,95116
"222 Chateau La Salle Dr,","1,536",2,,2,1980,San Jose,63,,160,Mfd/Mobile Home,7,9,NR,21-Jun-18,245000,CA,95111
"220 Belden Dr,","1,617",2,,3,1963,San Jose,60,"5,000",588,Single Family Home,5,7,6,12-Sep-18,950000,CA,95123
"2186 Mendocino Ln,","1,464",2,1,2,2007,San Jose,1,"1,562",750,Condo/Townhome/Row Home/Co-Op,9,8,NR,3-Oct-18,1098000,CA,95124
"2177 Alum Rock Ave Apt 217,",996,2,,2,2005,San Jose,,"1,749",497,Condo/Townhome/Row Home/Co-Op,6,4,NR,29-Oct-18,495000,CA,95116
"21733 Bertram Rd,","1,331",2,1,3,1900,San Jose,79,"9,100",526,Single Family Home,10,8,10,23-Aug-18,700000,CA,95120
"217 William Manly St,","1,668",2,,2,2018,San Jose,209,,535,Condo/Townhome/Row Home/Co-Op,7,NR,NR,16-Aug-18,892863,CA,95136
"2168 Mendocino Ln,","1,524",2,1,3,2007,San Jose,47,"1,408",778,Condo/Townhome/Row Home/Co-Op,9,8,NR,31-Jul-18,1185000,CA,95124
"2165 Pomme Ct,","1,144",2,,2,2005,San Jose,43,"1,566",717,Condo/Townhome/Row Home/Co-Op,7,9,NR,2-Aug-18,820000,CA,95125
"2157 Fairmont Dr,","1,472",2,,3,1968,San Jose,47,"6,561",516,Single Family Home,3,6,5,28-Sep-18,759999,CA,95148
"2156 Sufonet Dr,","2,519",4,,5,1959,San Jose,32,"7,742",734,Single Family Home,9,8,9,13-Aug-18,1850000,CA,95124
"2154 Pettigrew Dr,","1,645",2,1,3,1998,San Jose,360,"4,745",419,Single Family Home,5,4,8,1-Jul-18,690000,CA,95148
"2151 Oakland Rd Spc 583,","1,120",2,,2,1972,San Jose,78,,152,Mfd/Mobile Home,6,2,NR,3-Aug-18,169900,CA,95131
"2151 Oakland Rd Spc 543,","1,706",2,,4,2001,San Jose,28,,164,Mfd/Mobile Home,6,2,NR,5-Jul-18,280000,CA,95131
"2151 Oakland Rd Spc 218,","1,416",2,,3,2008,San Jose,34,,162,Mfd/Mobile Home,6,2,NR,28-Jun-18,230000,CA,95131
"2150 Silver Vale Ct,","1,793",2,,2,1995,San Jose,29,435,573,Condo/Townhome/Row Home/Co-Op,9,9,8,20-Jul-18,1028000,CA,95138
"2150 Monterey Rd Spc 239,","1,440",2,,3,1976,San Jose,53,,201,Mfd/Mobile Home,6,2,4,13-Jul-18,290000,CA,95112
"2150 Monterey Rd Spc 196,",880,2,,2,1995,San Jose,68,,240,Mfd/Mobile Home,6,7,9,7-Aug-18,211000,CA,95112
"2150 Almaden Rd Spc 20,",700,1,1,2,1990,San Jose,56,,167,Mfd/Mobile Home,8,6,6,16-Jul-18,117000,CA,95125
"215 Brooklyn Ave,",959,2,,3,1910,San Jose,70,"4,902","1,061",Single Family Home,4,4,7,8-Aug-18,1017500,CA,95128
"2149 Samaritan Dr,","1,524",2,1,3,2007,San Jose,46,"1,769",745,Condo/Townhome/Row Home/Co-Op,9,8,NR,23-Jul-18,1135000,CA,95124
"2148 Leon Dr,","1,225",2,,3,1955,San Jose,55,"6,240",947,Single Family Home,5,5,6,20-Aug-18,1160000,CA,95128
"2147 Amstel Ct,","1,180",1,1,3,1976,San Jose,36,880,508,Condo/Townhome/Row Home/Co-Op,4,2,NR,13-Jul-18,600000,CA,95116
"2144 Parkwood Way,","1,159",1,,3,1952,San Jose,55,"6,344","1,044",Single Family Home,9,6,6,26-Jun-18,1210000,CA,95125
"2143 Ocala Ave,","1,515",2,,3,1959,San Jose,50,"6,000",551,Single Family Home,5,3,4,13-Jun-18,835000,CA,95122
"2143 Bayhaven Dr,","1,393",2,,4,1962,San Jose,31,"5,665",632,Single Family Home,5,4,4,27-Jul-18,880000,CA,95122
"21420 Shillingsburg Ave,","2,155",2,1,3,1969,San Jose,71,0.98,703,Single Family Home,10,8,10,29-Aug-18,1515000,CA,95120
"2139 Shadow Ridge Ct,","3,000",3,,5,1996,San Jose,12,0.32,650,Single Family Home,9,9,8,18-Jul-18,1950000,CA,95138
"2137 Jonathan Ave,","1,839",2,,3,1949,San Jose,28,"6,498",851,Single Family Home,9,6,6,30-Aug-18,1565000,CA,95125
"2126 Sarasota Ave,","1,128",2,,3,1961,San Jose,68,"5,100",443,Single Family Home,5,3,4,13-Jun-18,500000,CA,95122
"2119 Harmil Way,","2,824",3,1,4,1952,San Jose,30,"7,475",726,Single Family Home,9,6,6,15-Jun-18,2049000,CA,95125
"2117 Sufonet Dr,","1,395",2,,3,1959,San Jose,129,0.23,982,Single Family Home,9,8,9,17-Jul-18,1370000,CA,95124
"2113 Winepol Loop,","1,480",3,,3,2005,San Jose,39,819,610,Condo/Townhome/Row Home/Co-Op,7,9,NR,26-Jul-18,903000,CA,95125
"2104 Shortridge Ave Unit B,","1,652",2,,4,1920,San Jose,48,"5,800",502,Single Family Home,4,2,NR,21-Jun-18,830000,CA,95116
"210 Giddings Ct,","2,137",3,,4,1977,San Jose,66,"6,050",360,Single Family Home,6,6,8,15-Jun-18,770000,CA,95139
"21 Esfahan Dr,","1,680",2,1,3,2008,San Jose,91,"1,462",506,Condo/Townhome/Row Home/Co-Op,7,9,6,25-Sep-18,850000,CA,95111
"2094 Mahuron Cir,","1,472",2,,3,2017,San Jose,54,"1,005",526,Condo/Townhome/Row Home/Co-Op,8,4,9,21-Sep-18,774500,CA,95133
"209 S 19th St,","1,035",1,,3,1901,San Jose,44,"7,800",773,Single Family Home,3,NR,4,30-Jul-18,800000,CA,95116
"209 Mountain Springs Dr,","1,440",2,,3,1980,San Jose,31,,153,Mfd/Mobile Home,7,9,NR,30-Jul-18,220000,CA,95136
"2086 Park Ave,","1,392",1,,2,1915,San Jose,129,"6,000",751,Single Family Home,4,3,7,17-Jul-18,1045000,CA,95126
"2085 Mondigo Ave,","1,040",2,,3,1960,San Jose,47,"5,253",707,Single Family Home,5,4,4,17-Sep-18,735000,CA,95122
"2079 Fruitdale Ave,","1,562",2,,3,1953,San Jose,46,"5,600",627,Single Family Home,5,5,6,27-Jul-18,979000,CA,95128
"2075 Purcell Pl,","2,082",2,1,4,2004,San Jose,33,"3,096",720,Single Family Home,6,6,2,11-Jun-18,1500000,CA,95131
"2074 Mahuron Cir,","1,667",3,,3,2017,San Jose,54,"1,005",481,Condo/Townhome/Row Home/Co-Op,8,4,9,21-Sep-18,801500,CA,95133
"2073 E San Antonio St,","1,278",2,1,3,1998,San Jose,66,"1,200",524,Single Family Home,4,2,NR,10-Aug-18,670000,CA,95116
"2070 Mahuron Cir,","1,400",2,,3,2017,San Jose,28,"1,005",725,Condo/Townhome/Row Home/Co-Op,8,4,9,13-Jul-18,1015000,CA,95133
"2060 Mendocino Ln,","1,535",2,1,3,2007,San Jose,63,"2,702",714,Condo/Townhome/Row Home/Co-Op,9,8,9,24-Jul-18,1096000,CA,95124
"206 San Pedro Cir,","1,242",2,,2,1991,San Jose,18,"1,650",632,Condo/Townhome/Row Home/Co-Op,3,3,7,2-Nov-18,785000,CA,95110
"2052 Gold St # 301,","1,606",2,,3,2013,Alviso,111,,205,Mfd/Mobile Home,5,6,8,10-Jul-18,329000,CA,95002
"2052 Gold St # 242,","1,049",2,,3,1999,Alviso,62,,172,Mfd/Mobile Home,5,6,8,19-Sep-18,180000,CA,95002
"2046 Mahuron Cir,","1,459",2,,3,2017,San Jose,78,"1,015",546,Condo/Townhome/Row Home/Co-Op,8,4,9,28-Aug-18,796500,CA,95133
"2038 Mahuron Cir,","1,400",2,,3,2017,San Jose,78,"1,015",526,Condo/Townhome/Row Home/Co-Op,8,4,9,28-Aug-18,736000,CA,95133
"2036 S King Rd,","1,040",2,,3,1960,San Jose,48,"5,150",673,Single Family Home,5,3,4,3-Jul-18,700000,CA,95122
"2035 Olive Ave,",900,1,,2,1920,San Jose,27,"3,510","1,000",Single Family Home,4,3,5,13-Jun-18,900000,CA,95128
"2033 Barrett Ave,","2,125",3,,4,1960,San Jose,61,"5,978",786,Single Family Home,9,8,NR,10-Jul-18,1670000,CA,95124
"2024 Nottoway Ave,","1,499",3,,3,1978,San Jose,20,"6,000",527,Single Family Home,1,2,NR,25-Oct-18,790000,CA,95116
"2024 Jonathan Ave,","1,375",1,1,3,1948,San Jose,137,"5,750",909,Single Family Home,9,6,6,29-Aug-18,1250000,CA,95125
"2023 Sunset View Pl,","1,103",2,,3,1982,San Jose,43,"4,200",680,Single Family Home,4,2,3,22-Jun-18,750000,CA,95116
"2016 Seebeck Ct,","1,372",2,,3,1970,San Jose,36,"5,200",911,Single Family Home,7,6,10,10-Jul-18,1250500,CA,95132
"2013 Fruitdale Ave,",919,1,,2,1950,San Jose,40,"6,000","1,034",Single Family Home,5,5,5,15-Jun-18,950000,CA,95128
"2008 Lincoln Ave,","1,420",1,,2,1940,San Jose,75,"7,080",915,Single Family Home,9,6,6,31-Aug-18,1300000,CA,95125
"2006 Terilyn Ave,",960,2,,3,1961,San Jose,70,"5,000",130,Single Family Home,5,3,4,5-Sep-18,125000,CA,95122
"2000 Olivegate Ln,","1,308",1,1,3,1977,San Jose,64,"1,160",550,Condo/Townhome/Row Home/Co-Op,6,4,8,17-Aug-18,720000,CA,95136
"200 San Pedro Cir,","2,231",3,,3,1991,San Jose,44,"1,650",482,Condo/Townhome/Row Home/Co-Op,3,3,7,13-Sep-18,1075000,CA,95110
"200 Ford Rd Spc 137,",728,1,,2,1986,San Jose,65,,130,Mfd/Mobile Home,6,7,9,29-Jun-18,95000,CA,95138
"1998 Bel Air Ave,","1,862",2,,3,1948,San Jose,,"9,176",649,Single Family Home,4,3,7,28-Sep-18,1209000,CA,95126
"199 Prague Dr,","2,256",3,,4,1975,San Jose,,"5,850",110,Single Family Home,5,7,8,21-Jun-18,247500,CA,95119
"198 N 12th St,","2,336",4,,9,1920,San Jose,58,"4,905",387,Multi-Family Home,3,5,NR,28-Jun-18,905000,CA,95112
"198 Esfahan Dr Unit 1,","1,452",3,,3,2018,San Jose,2,,661,Condo/Townhome/Row Home/Co-Op,3,6,9,20-Jun-18,960000,CA,95111
"198 Dogaway Dr,","1,290",2,,3,1960,San Jose,35,0.23,620,Single Family Home,3,4,8,23-Aug-18,800000,CA,95111
